seq_name	length
MSTRG.10734.1	101
MSTRG.10735.1	379
MSTRG.10736.1	122
MSTRG.10737.1	524
MSTRG.10738.1	127
MSTRG.10739.1	896
MSTRG.10739.2	896
MSTRG.1074.1	340
MSTRG.10740.1	133
MSTRG.10741.1	156
MSTRG.10742.1	445
MSTRG.10743.1	107
MSTRG.10744.1	794
MSTRG.10744.2	1440
MSTRG.10744.3	1415
MSTRG.10744.4	790
MSTRG.10745.1	126
MSTRG.10746.1	122
MSTRG.10748.1	179
MSTRG.1075.1	230
MSTRG.1075.2	230
MSTRG.1075.3	230
MSTRG.10751.1	383
MSTRG.10752.1	464
MSTRG.10753.1	141
MSTRG.10753.2	210
MSTRG.10754.1	200
MSTRG.10755.1	512
MSTRG.10755.2	512
MSTRG.10755.3	371
MSTRG.10756.1	612
MSTRG.10757.2	135
MSTRG.10758.1	207
MSTRG.10759.1	618
MSTRG.1076.1	339
MSTRG.10760.1	345
MSTRG.10760.2	273
MSTRG.10761.1	298
MSTRG.10762.1	232
MSTRG.10763.1	218
MSTRG.10764.1	217
MSTRG.10765.1	262
MSTRG.10766.1	203
MSTRG.10766.2	110
MSTRG.10766.3	110
MSTRG.10767.1	226
MSTRG.10767.2	213
MSTRG.10767.3	213
MSTRG.10768.1	377
MSTRG.1077.1	1041
MSTRG.1077.2	299
MSTRG.10770.1	524
MSTRG.10771.1	519
MSTRG.10772.1	326
MSTRG.10772.2	330
MSTRG.10772.3	205
MSTRG.10773.1	231
MSTRG.10773.2	231
MSTRG.10773.3	231
MSTRG.10774.1	348
MSTRG.10774.2	353
MSTRG.10774.3	209
MSTRG.10775.1	384
MSTRG.10776.1	501
MSTRG.10776.2	416
MSTRG.10776.3	416
MSTRG.10776.4	416
MSTRG.10776.5	501
MSTRG.10776.6	501
MSTRG.10776.7	501
MSTRG.10777.1	212
MSTRG.10777.2	476
MSTRG.10777.3	471
MSTRG.10777.4	161
MSTRG.10777.5	518
MSTRG.10777.6	518
MSTRG.10777.7	518
MSTRG.10778.1	187
MSTRG.1078.1	340
MSTRG.10781.1	381
MSTRG.10782.1	467
MSTRG.10783.1	172
MSTRG.10784.1	221
MSTRG.10785.1	290
MSTRG.10786.1	449
MSTRG.10787.1	467
MSTRG.10789.1	134
MSTRG.10789.2	134
MSTRG.10790.1	519
MSTRG.10791.1	253
MSTRG.10792.1	223
MSTRG.10793.1	106
MSTRG.10794.1	115
MSTRG.10795.1	186
MSTRG.10796.1	109
MSTRG.10797.1	206
MSTRG.10798.1	156
MSTRG.10799.1	663
MSTRG.10799.2	663
MSTRG.108.1	573
MSTRG.1080.1	342
MSTRG.10800.1	181
MSTRG.10801.1	590
MSTRG.10801.2	340
MSTRG.10802.1	399
MSTRG.10803.1	881
MSTRG.10803.2	883
MSTRG.10803.3	873
MSTRG.10804.1	414
MSTRG.10805.1	727
MSTRG.10805.2	1007
MSTRG.10805.3	727
MSTRG.10805.4	727
MSTRG.10806.1	137
MSTRG.10807.1	145
MSTRG.10808.1	126
MSTRG.10810.1	122
MSTRG.10811.1	121
MSTRG.10811.2	122
MSTRG.10812.1	167
MSTRG.10813.1	655
MSTRG.10814.1	276
MSTRG.10815.1	265
MSTRG.10816.1	227
MSTRG.10818.1	390
MSTRG.10819.1	142
MSTRG.10819.2	158
MSTRG.10819.3	147
MSTRG.10819.4	131
MSTRG.1082.1	102
MSTRG.10820.1	1161
MSTRG.10820.2	1161
MSTRG.10820.3	588
MSTRG.10820.4	588
MSTRG.10821.1	219
MSTRG.10822.1	129
MSTRG.10822.2	129
MSTRG.10822.3	129
MSTRG.10822.4	129
MSTRG.10822.5	129
MSTRG.10822.6	129
MSTRG.10823.1	554
MSTRG.10824.1	1004
MSTRG.10825.1	437
MSTRG.10827.1	508
MSTRG.10828.1	328
MSTRG.10828.2	202
MSTRG.10829.1	219
MSTRG.1083.1	341
MSTRG.10830.1	234
MSTRG.10830.2	112
MSTRG.10830.3	223
MSTRG.10834.1	211
MSTRG.10835.1	321
MSTRG.10835.2	321
MSTRG.10835.3	321
MSTRG.10835.4	321
MSTRG.10836.1	212
MSTRG.10837.2	229
MSTRG.10838.1	404
MSTRG.10839.1	555
MSTRG.10839.2	708
MSTRG.10840.1	202
MSTRG.10842.1	402
MSTRG.10843.1	241
MSTRG.10844.1	122
MSTRG.10845.1	329
MSTRG.10846.1	587
MSTRG.10847.1	1321
MSTRG.10848.1	266
MSTRG.10849.1	908
MSTRG.1085.1	341
MSTRG.10850.1	794
MSTRG.10851.1	573
MSTRG.10852.1	535
MSTRG.10853.1	503
MSTRG.10853.2	503
MSTRG.10854.1	890
MSTRG.10855.1	239
MSTRG.10856.1	468
MSTRG.10857.1	215
MSTRG.10857.2	144
MSTRG.10858.1	383
MSTRG.10859.1	385
MSTRG.1086.1	340
MSTRG.10860.1	103
MSTRG.10861.1	1282
MSTRG.10861.2	1282
MSTRG.10862.1	450
MSTRG.10863.1	442
MSTRG.10864.1	219
MSTRG.10865.1	262
MSTRG.10866.1	389
MSTRG.10867.1	756
MSTRG.10867.2	757
MSTRG.10868.1	760
MSTRG.10868.2	482
MSTRG.10869.1	221
MSTRG.1087.1	338
MSTRG.10870.1	751
MSTRG.10871.1	488
MSTRG.10872.1	143
MSTRG.10873.1	489
MSTRG.10873.2	207
MSTRG.10874.1	489
MSTRG.10875.1	207
MSTRG.10876.1	325
MSTRG.10877.1	115
MSTRG.10877.2	115
MSTRG.10878.1	381
MSTRG.10879.1	431
MSTRG.10879.2	522
MSTRG.1088.1	119
MSTRG.10880.1	397
MSTRG.10880.2	240
MSTRG.10881.1	178
MSTRG.10882.1	322
MSTRG.10884.1	674
MSTRG.10885.1	392
MSTRG.10885.2	381
MSTRG.10885.3	392
MSTRG.10887.1	608
MSTRG.10888.1	916
MSTRG.10889.1	122
MSTRG.10889.2	101
MSTRG.10889.3	122
MSTRG.1089.1	713
MSTRG.1089.2	401
MSTRG.10890.1	1019
MSTRG.10891.1	466
MSTRG.10892.1	180
MSTRG.10894.1	313
MSTRG.10894.2	314
MSTRG.10895.1	592
MSTRG.10897.1	351
MSTRG.10898.1	170
MSTRG.10898.2	372
MSTRG.109.1	377
MSTRG.1090.1	1201
MSTRG.10900.1	909
MSTRG.10901.1	270
MSTRG.10902.1	950
MSTRG.10902.2	950
MSTRG.10902.3	840
MSTRG.10905.1	759
MSTRG.10906.1	167
MSTRG.10907.1	108
MSTRG.10908.1	328
MSTRG.10909.1	326
MSTRG.1091.1	229
MSTRG.10911.1	405
MSTRG.10912.1	914
MSTRG.10913.1	520
MSTRG.10914.1	533
MSTRG.10914.2	445
MSTRG.10915.1	300
MSTRG.10916.1	100
MSTRG.10917.1	391
MSTRG.10918.1	142
MSTRG.10919.1	361
MSTRG.10919.2	274
MSTRG.10919.3	336
MSTRG.1092.1	190
MSTRG.10920.1	221
MSTRG.10921.1	854
MSTRG.10922.1	838
MSTRG.10923.1	1002
MSTRG.10923.2	1026
MSTRG.10923.3	1026
MSTRG.10924.1	689
MSTRG.10924.2	441
MSTRG.10924.3	689
MSTRG.10925.1	233
MSTRG.10925.2	233
MSTRG.10927.1	96
MSTRG.10928.1	416
MSTRG.10929.1	207
MSTRG.1093.1	319
MSTRG.10930.1	810
MSTRG.10931.1	374
MSTRG.10932.1	342
MSTRG.10933.1	543
MSTRG.10934.1	925
MSTRG.10934.2	447
MSTRG.10935.1	728
MSTRG.10936.1	308
MSTRG.10937.1	228
MSTRG.1094.1	522
MSTRG.10940.1	424
MSTRG.10941.1	329
MSTRG.10945.1	102
MSTRG.10947.1	994
MSTRG.10949.1	311
MSTRG.1095.1	754
MSTRG.10950.1	539
MSTRG.10951.1	408
MSTRG.10952.1	304
MSTRG.10953.1	231
MSTRG.10954.1	446
MSTRG.10955.1	318
MSTRG.10956.1	462
MSTRG.10956.2	462
MSTRG.10957.1	139
MSTRG.10958.1	185
MSTRG.10959.1	613
MSTRG.10959.2	188
MSTRG.1096.1	505
MSTRG.10960.1	145
MSTRG.10960.2	380
MSTRG.10960.3	200
MSTRG.10960.4	181
MSTRG.10960.5	181
MSTRG.10961.1	313
MSTRG.10962.1	501
MSTRG.10963.1	227
MSTRG.10964.1	289
MSTRG.10965.1	260
MSTRG.10966.1	521
MSTRG.10966.2	447
MSTRG.10966.3	521
MSTRG.10968.1	161
MSTRG.10968.2	201
MSTRG.10969.1	303
MSTRG.1097.1	726
MSTRG.10970.1	538
MSTRG.10971.1	285
MSTRG.10971.2	278
MSTRG.10972.1	271
MSTRG.10973.1	276
MSTRG.10974.1	2022
MSTRG.10975.1	122
MSTRG.10976.1	382
MSTRG.10977.1	809
MSTRG.10977.2	809
MSTRG.10977.3	769
MSTRG.10977.4	809
MSTRG.10977.5	807
MSTRG.10978.1	261
MSTRG.10978.2	261
MSTRG.10979.1	413
MSTRG.1098.1	346
MSTRG.10980.1	698
MSTRG.10981.1	434
MSTRG.10982.1	165
MSTRG.10982.2	165
MSTRG.10983.1	126
MSTRG.10984.1	278
MSTRG.10985.1	123
MSTRG.10986.1	205
MSTRG.10987.1	126
MSTRG.10987.2	126
MSTRG.10987.3	126
MSTRG.10988.1	203
MSTRG.10989.1	289
MSTRG.10989.2	180
MSTRG.1099.1	377
MSTRG.1099.2	377
MSTRG.10991.1	472
MSTRG.10992.1	228
MSTRG.10994.1	256
MSTRG.10994.2	244
MSTRG.10994.3	182
MSTRG.10994.4	170
MSTRG.10994.5	161
MSTRG.10995.1	662
MSTRG.10995.2	663
MSTRG.10997.1	170
MSTRG.10999.1	821
MSTRG.11.1	1315
MSTRG.110.1	369
MSTRG.11000.1	689
MSTRG.11001.1	708
MSTRG.11001.2	707
MSTRG.11002.1	237
MSTRG.11003.1	239
MSTRG.11004.1	809
MSTRG.11005.1	160
MSTRG.11006.1	623
MSTRG.11006.2	751
MSTRG.11006.3	836
MSTRG.11008.1	820
MSTRG.11008.2	618
MSTRG.1101.1	867
MSTRG.11011.1	115
MSTRG.11012.1	368
MSTRG.11013.1	610
MSTRG.11013.2	449
MSTRG.11015.1	408
MSTRG.11016.1	693
MSTRG.11017.1	698
MSTRG.11018.1	299
MSTRG.11019.2	266
MSTRG.11019.4	266
MSTRG.1102.1	182
MSTRG.11020.1	354
MSTRG.11021.1	284
MSTRG.11021.2	235
MSTRG.11021.3	284
MSTRG.11022.1	424
MSTRG.11023.1	491
MSTRG.11024.1	612
MSTRG.11024.2	522
MSTRG.11025.1	353
MSTRG.11026.1	356
MSTRG.11027.1	199
MSTRG.11028.1	671
MSTRG.11029.1	240
MSTRG.11029.2	175
MSTRG.11029.3	240
MSTRG.1103.1	378
MSTRG.11030.1	673
MSTRG.11031.1	321
MSTRG.11032.1	119
MSTRG.11032.2	129
MSTRG.11033.1	898
MSTRG.11033.2	900
MSTRG.11033.3	879
MSTRG.11033.4	900
MSTRG.11035.1	254
MSTRG.11035.2	254
MSTRG.11035.3	254
MSTRG.11039.1	213
MSTRG.11039.2	213
MSTRG.11039.3	226
MSTRG.11039.4	213
MSTRG.11040.1	158
MSTRG.11041.1	186
MSTRG.11041.2	103
MSTRG.11041.3	268
MSTRG.11042.1	158
MSTRG.11043.1	148
MSTRG.11044.1	159
MSTRG.11045.1	175
MSTRG.11046.1	174
MSTRG.11048.1	175
MSTRG.11049.1	175
MSTRG.11050.1	490
MSTRG.11051.1	162
MSTRG.11052.1	337
MSTRG.11053.1	101
MSTRG.11054.1	163
MSTRG.11055.1	165
MSTRG.11056.1	272
MSTRG.11057.1	744
MSTRG.11058.1	323
MSTRG.11059.1	955
MSTRG.11059.2	930
MSTRG.11059.3	734
MSTRG.11060.1	510
MSTRG.11061.1	867
MSTRG.11061.2	867
MSTRG.11061.3	670
MSTRG.11062.1	185
MSTRG.11063.1	627
MSTRG.11066.1	338
MSTRG.11068.1	117
MSTRG.11069.1	877
MSTRG.1107.1	629
MSTRG.11070.1	426
MSTRG.11071.1	141
MSTRG.11072.1	126
MSTRG.11073.1	483
MSTRG.11073.2	552
MSTRG.11076.2	136
MSTRG.11076.3	171
MSTRG.11076.4	115
MSTRG.11076.5	125
MSTRG.11076.6	116
MSTRG.11076.7	113
MSTRG.11077.1	109
MSTRG.11078.1	423
MSTRG.11081.1	1069
MSTRG.11082.1	616
MSTRG.11083.1	119
MSTRG.11084.1	231
MSTRG.11085.1	113
MSTRG.11087.3	111
MSTRG.11088.1	124
MSTRG.11088.2	161
MSTRG.11088.3	124
MSTRG.11089.1	452
MSTRG.11089.2	452
MSTRG.11091.1	805
MSTRG.11091.2	1132
MSTRG.11091.3	824
MSTRG.11093.1	169
MSTRG.11093.2	169
MSTRG.11094.1	1215
MSTRG.11094.2	1215
MSTRG.11094.3	1215
MSTRG.11095.1	109
MSTRG.11096.1	164
MSTRG.11097.1	434
MSTRG.11098.1	398
MSTRG.11098.2	662
MSTRG.11099.1	448
MSTRG.11099.2	636
MSTRG.11099.3	522
MSTRG.111.1	661
MSTRG.1110.1	158
MSTRG.11100.1	424
MSTRG.11101.1	1704
MSTRG.11101.2	1104
MSTRG.11103.1	129
MSTRG.11104.1	906
MSTRG.11104.2	886
MSTRG.11104.3	903
MSTRG.11105.1	104
MSTRG.11106.1	720
MSTRG.11106.2	722
MSTRG.11106.3	719
MSTRG.11106.4	721
MSTRG.11107.1	392
MSTRG.11107.2	388
MSTRG.11108.1	987
MSTRG.11108.2	987
MSTRG.11109.1	119
MSTRG.1111.1	276
MSTRG.11110.1	1335
MSTRG.11111.1	3517
MSTRG.11112.1	130
MSTRG.11113.1	345
MSTRG.11113.2	484
MSTRG.11113.3	345
MSTRG.11113.4	344
MSTRG.11113.5	566
MSTRG.11114.1	110
MSTRG.11114.2	110
MSTRG.11115.1	475
MSTRG.11116.1	276
MSTRG.11116.2	177
MSTRG.11116.3	177
MSTRG.11116.4	177
MSTRG.11118.1	297
MSTRG.11118.2	298
MSTRG.11119.1	500
MSTRG.1112.1	957
MSTRG.11120.1	373
MSTRG.11121.1	423
MSTRG.11122.1	447
MSTRG.11122.2	471
MSTRG.11123.1	572
MSTRG.11124.1	126
MSTRG.11124.2	350
MSTRG.11125.1	465
MSTRG.11126.1	545
MSTRG.11126.2	545
MSTRG.11126.3	545
MSTRG.11126.4	158
MSTRG.11127.1	519
MSTRG.11128.1	102
MSTRG.11129.1	102
MSTRG.1113.1	219
MSTRG.11130.1	477
MSTRG.11131.1	1058
MSTRG.11131.2	1059
MSTRG.11132.1	501
MSTRG.11133.1	382
MSTRG.11134.1	480
MSTRG.11135.1	423
MSTRG.11136.1	113
MSTRG.11137.1	394
MSTRG.11138.1	165
MSTRG.11138.2	162
MSTRG.11139.1	131
MSTRG.11141.1	365
MSTRG.11142.1	487
MSTRG.11142.2	473
MSTRG.11142.3	485
MSTRG.11143.1	179
MSTRG.11144.1	145
MSTRG.11145.1	846
MSTRG.11146.1	400
MSTRG.11147.1	174
MSTRG.11149.1	515
MSTRG.11149.2	335
MSTRG.1115.1	398
MSTRG.11150.1	530
MSTRG.11150.2	307
MSTRG.11150.3	199
MSTRG.11151.1	1077
MSTRG.11151.2	543
MSTRG.11152.1	502
MSTRG.11152.2	368
MSTRG.11153.1	168
MSTRG.11154.1	125
MSTRG.11154.2	125
MSTRG.11155.1	447
MSTRG.11156.1	745
MSTRG.11156.10	422
MSTRG.11156.11	422
MSTRG.11156.12	686
MSTRG.11156.13	451
MSTRG.11156.14	987
MSTRG.11156.2	691
MSTRG.11156.3	745
MSTRG.11156.4	745
MSTRG.11156.5	803
MSTRG.11156.6	745
MSTRG.11156.7	870
MSTRG.11156.8	686
MSTRG.11156.9	803
MSTRG.11157.1	256
MSTRG.11159.1	241
MSTRG.1116.1	858
MSTRG.11160.1	241
MSTRG.11161.1	192
MSTRG.11162.1	580
MSTRG.11162.2	580
MSTRG.11163.1	181
MSTRG.11164.1	283
MSTRG.11165.1	558
MSTRG.11166.1	126
MSTRG.11167.1	658
MSTRG.11169.1	105
MSTRG.1117.1	534
MSTRG.11170.1	101
MSTRG.11171.1	109
MSTRG.11174.1	108
MSTRG.11177.1	108
MSTRG.11178.1	299
MSTRG.11179.1	137
MSTRG.1118.1	587
MSTRG.11180.1	121
MSTRG.11181.1	121
MSTRG.11182.1	119
MSTRG.11183.1	105
MSTRG.11184.1	157
MSTRG.11185.1	147
MSTRG.11186.1	157
MSTRG.11187.1	156
MSTRG.11188.1	164
MSTRG.11189.1	120
MSTRG.1119.1	974
MSTRG.11190.1	149
MSTRG.11191.1	124
MSTRG.11192.1	145
MSTRG.11193.1	138
MSTRG.11194.1	156
MSTRG.11195.1	156
MSTRG.11196.1	481
MSTRG.11198.1	600
MSTRG.11198.2	600
MSTRG.11198.3	600
MSTRG.11198.4	600
MSTRG.11199.1	603
MSTRG.11199.2	184
MSTRG.112.1	435
MSTRG.112.2	328
MSTRG.1120.1	101
MSTRG.11201.1	982
MSTRG.11202.1	139
MSTRG.11202.2	139
MSTRG.11202.3	139
MSTRG.11203.1	1130
MSTRG.11204.1	638
MSTRG.11205.1	658
MSTRG.11206.1	157
MSTRG.11207.1	168
MSTRG.11208.1	166
MSTRG.11209.1	182
MSTRG.1121.1	1019
MSTRG.1121.2	1022
MSTRG.11210.1	302
MSTRG.11210.3	313
MSTRG.11210.4	136
MSTRG.11211.1	419
MSTRG.11212.1	640
MSTRG.11213.1	176
MSTRG.11214.3	149
MSTRG.11215.1	148
MSTRG.11216.1	629
MSTRG.11216.2	629
MSTRG.11217.1	270
MSTRG.11219.1	103
MSTRG.11220.1	531
MSTRG.11220.2	531
MSTRG.11221.1	961
MSTRG.11222.1	331
MSTRG.11223.1	107
MSTRG.11224.1	141
MSTRG.11225.1	296
MSTRG.11225.2	296
MSTRG.11227.1	869
MSTRG.11227.2	673
MSTRG.11228.1	194
MSTRG.11229.1	189
MSTRG.11229.2	188
MSTRG.1123.1	931
MSTRG.1123.2	931
MSTRG.11230.1	146
MSTRG.11231.1	881
MSTRG.11231.2	883
MSTRG.11231.3	665
MSTRG.11232.1	151
MSTRG.11232.2	178
MSTRG.11233.1	387
MSTRG.11234.1	684
MSTRG.11235.1	165
MSTRG.11235.2	165
MSTRG.11236.1	230
MSTRG.11238.1	112
MSTRG.11239.1	166
MSTRG.1124.1	934
MSTRG.11240.1	781
MSTRG.11240.2	231
MSTRG.11241.1	112
MSTRG.11242.1	360
MSTRG.11243.1	157
MSTRG.11244.1	157
MSTRG.11245.1	609
MSTRG.11245.2	609
MSTRG.11245.3	609
MSTRG.11245.4	435
MSTRG.11245.5	435
MSTRG.11245.6	609
MSTRG.11246.1	219
MSTRG.11247.1	188
MSTRG.11248.1	332
MSTRG.1125.1	315
MSTRG.11250.1	184
MSTRG.11251.1	241
MSTRG.11253.1	565
MSTRG.11255.1	211
MSTRG.11256.1	295
MSTRG.11257.1	112
MSTRG.11258.1	112
MSTRG.11259.1	548
MSTRG.11259.2	547
MSTRG.11260.1	120
MSTRG.11263.1	509
MSTRG.11264.1	730
MSTRG.11265.1	381
MSTRG.11267.1	713
MSTRG.11267.2	713
MSTRG.11268.1	722
MSTRG.11269.1	315
MSTRG.1127.1	979
MSTRG.11270.1	297
MSTRG.11271.1	243
MSTRG.11271.2	156
MSTRG.11271.3	144
MSTRG.11273.1	137
MSTRG.11273.2	188
MSTRG.11273.3	137
MSTRG.11274.1	453
MSTRG.11275.1	453
MSTRG.11276.1	381
MSTRG.11277.1	440
MSTRG.11277.2	352
MSTRG.11278.1	365
MSTRG.11279.1	900
MSTRG.11279.2	895
MSTRG.11279.3	730
MSTRG.11279.4	725
MSTRG.1128.1	732
MSTRG.1128.2	732
MSTRG.11280.1	101
MSTRG.11281.1	745
MSTRG.11282.1	329
MSTRG.11282.2	161
MSTRG.11283.1	464
MSTRG.11284.1	316
MSTRG.11285.1	603
MSTRG.11285.2	445
MSTRG.11286.1	363
MSTRG.11287.1	512
MSTRG.11288.1	293
MSTRG.11288.2	293
MSTRG.11288.3	276
MSTRG.11288.4	271
MSTRG.1129.1	421
MSTRG.1129.2	421
MSTRG.1129.3	421
MSTRG.1129.4	421
MSTRG.11290.1	460
MSTRG.11291.1	364
MSTRG.11292.1	380
MSTRG.11293.1	730
MSTRG.11294.1	186
MSTRG.11295.1	186
MSTRG.11295.2	129
MSTRG.11296.1	192
MSTRG.11297.1	639
MSTRG.11298.1	286
MSTRG.11299.1	245
MSTRG.113.1	143
MSTRG.113.2	138
MSTRG.11301.1	205
MSTRG.11301.2	369
MSTRG.11303.1	552
MSTRG.11303.2	446
MSTRG.11303.3	934
MSTRG.11304.1	479
MSTRG.11305.1	250
MSTRG.11306.1	440
MSTRG.11307.1	386
MSTRG.11308.1	302
MSTRG.11309.1	241
MSTRG.1131.1	814
MSTRG.11310.1	150
MSTRG.11311.1	207
MSTRG.11311.2	291
MSTRG.11312.1	228
MSTRG.11312.2	262
MSTRG.11312.3	262
MSTRG.11313.1	442
MSTRG.11313.2	442
MSTRG.11313.3	378
MSTRG.11313.4	355
MSTRG.11313.5	291
MSTRG.11314.1	442
MSTRG.11314.2	357
MSTRG.11314.3	357
MSTRG.11314.4	357
MSTRG.11315.1	465
MSTRG.11316.1	584
MSTRG.11316.2	555
MSTRG.11316.3	539
MSTRG.11317.1	372
MSTRG.11318.1	419
MSTRG.11318.2	419
MSTRG.11318.3	419
MSTRG.11319.1	623
MSTRG.11319.2	623
MSTRG.11321.1	1003
MSTRG.11321.2	528
MSTRG.11322.1	260
MSTRG.11323.1	113
MSTRG.11324.1	706
MSTRG.11324.2	567
MSTRG.11325.1	376
MSTRG.11326.1	233
MSTRG.11327.1	279
MSTRG.1133.1	186
MSTRG.1133.2	160
MSTRG.1133.3	144
MSTRG.11330.1	764
MSTRG.11330.2	764
MSTRG.11331.1	383
MSTRG.11332.1	1184
MSTRG.11333.1	601
MSTRG.11333.2	600
MSTRG.11334.1	163
MSTRG.11335.1	224
MSTRG.11336.1	1117
MSTRG.11336.2	1118
MSTRG.11336.3	1118
MSTRG.11337.1	392
MSTRG.11338.1	421
MSTRG.11339.1	203
MSTRG.11339.2	136
MSTRG.11339.3	136
MSTRG.1134.1	783
MSTRG.11340.1	273
MSTRG.11341.1	221
MSTRG.11341.2	219
MSTRG.11342.1	437
MSTRG.11344.1	604
MSTRG.11345.1	1001
MSTRG.11346.1	681
MSTRG.11347.1	379
MSTRG.11348.1	809
MSTRG.11349.1	385
MSTRG.1135.1	236
MSTRG.11350.1	1011
MSTRG.11354.1	207
MSTRG.11356.1	717
MSTRG.11356.2	717
MSTRG.11357.1	234
MSTRG.11358.1	779
MSTRG.11359.1	449
MSTRG.11359.2	449
MSTRG.1136.1	368
MSTRG.11360.1	269
MSTRG.11361.1	356
MSTRG.11362.1	200
MSTRG.11363.1	501
MSTRG.11364.1	180
MSTRG.11365.1	155
MSTRG.11366.1	487
MSTRG.11366.2	395
MSTRG.11367.1	168
MSTRG.11368.1	292
MSTRG.11369.1	491
MSTRG.1137.1	216
MSTRG.1137.2	211
MSTRG.1137.3	369
MSTRG.1137.4	418
MSTRG.1137.5	418
MSTRG.1137.6	231
MSTRG.11371.1	388
MSTRG.11372.1	348
MSTRG.11373.1	436
MSTRG.11373.2	412
MSTRG.11374.1	174
MSTRG.11375.1	399
MSTRG.11376.1	267
MSTRG.11377.1	217
MSTRG.11378.1	199
MSTRG.11379.1	486
MSTRG.11379.2	481
MSTRG.11379.3	239
MSTRG.1138.1	174
MSTRG.11380.1	224
MSTRG.11381.1	322
MSTRG.11382.1	104
MSTRG.11383.1	369
MSTRG.11384.1	431
MSTRG.11385.1	831
MSTRG.11386.1	565
MSTRG.11386.2	393
MSTRG.11386.3	393
MSTRG.11386.4	393
MSTRG.11387.1	167
MSTRG.11388.1	113
MSTRG.11389.1	484
MSTRG.11389.2	250
MSTRG.11390.1	318
MSTRG.11391.1	542
MSTRG.11392.1	718
MSTRG.11393.1	426
MSTRG.11394.1	1119
MSTRG.11394.2	450
MSTRG.11394.3	702
MSTRG.11394.4	752
MSTRG.11395.1	176
MSTRG.11396.1	1744
MSTRG.11398.1	187
MSTRG.11398.2	187
MSTRG.11399.1	294
MSTRG.11399.2	225
MSTRG.114.1	476
MSTRG.114.2	252
MSTRG.1140.1	188
MSTRG.11400.1	285
MSTRG.11400.2	284
MSTRG.11401.1	540
MSTRG.11402.1	380
MSTRG.11403.1	373
MSTRG.11404.1	499
MSTRG.11405.1	373
MSTRG.11405.2	128
MSTRG.11406.1	272
MSTRG.11406.2	205
MSTRG.11406.3	272
MSTRG.11406.4	205
MSTRG.11406.5	205
MSTRG.11407.1	507
MSTRG.11408.1	461
MSTRG.11408.2	461
MSTRG.11408.3	461
MSTRG.11408.4	461
MSTRG.11409.1	1023
MSTRG.11409.2	195
MSTRG.11409.3	1023
MSTRG.1141.1	673
MSTRG.11411.1	286
MSTRG.11412.1	252
MSTRG.11412.2	386
MSTRG.11412.3	156
MSTRG.11413.1	134
MSTRG.11413.2	159
MSTRG.11414.1	154
MSTRG.11415.1	202
MSTRG.11416.1	1087
MSTRG.11416.2	896
MSTRG.11417.1	472
MSTRG.11418.1	119
MSTRG.11419.1	531
MSTRG.1142.1	337
MSTRG.1142.2	360
MSTRG.1142.3	234
MSTRG.11421.1	110
MSTRG.11422.1	534
MSTRG.11423.1	228
MSTRG.11423.2	228
MSTRG.11424.1	206
MSTRG.11425.1	240
MSTRG.11426.1	564
MSTRG.11427.1	345
MSTRG.11427.2	354
MSTRG.11427.3	191
MSTRG.11427.4	191
MSTRG.11427.5	191
MSTRG.11428.1	464
MSTRG.11429.1	301
MSTRG.1143.1	534
MSTRG.1143.2	534
MSTRG.11430.1	230
MSTRG.11431.1	321
MSTRG.11432.1	314
MSTRG.11432.2	289
MSTRG.11433.1	543
MSTRG.11435.1	638
MSTRG.11436.1	728
MSTRG.11437.1	808
MSTRG.11438.1	531
MSTRG.11439.1	155
MSTRG.11439.2	103
MSTRG.11440.1	114
MSTRG.11440.2	114
MSTRG.11440.3	114
MSTRG.11441.1	711
MSTRG.11442.1	222
MSTRG.11443.1	220
MSTRG.11444.1	599
MSTRG.11446.1	718
MSTRG.11447.1	582
MSTRG.11447.2	461
MSTRG.11448.1	466
MSTRG.11448.2	465
MSTRG.11449.1	219
MSTRG.1145.1	655
MSTRG.11450.1	610
MSTRG.11450.2	610
MSTRG.11450.3	610
MSTRG.11451.1	374
MSTRG.11451.2	374
MSTRG.11452.1	277
MSTRG.11453.1	489
MSTRG.11454.1	198
MSTRG.11455.1	843
MSTRG.11456.1	287
MSTRG.11457.1	713
MSTRG.11459.1	372
MSTRG.11459.2	372
MSTRG.1146.1	294
MSTRG.1146.2	294
MSTRG.11460.1	880
MSTRG.11460.2	880
MSTRG.11461.1	294
MSTRG.11462.1	262
MSTRG.11463.1	266
MSTRG.11464.1	423
MSTRG.11464.2	423
MSTRG.11465.1	263
MSTRG.11466.1	262
MSTRG.11467.1	136
MSTRG.11467.2	136
MSTRG.11467.3	136
MSTRG.11467.4	102
MSTRG.11468.1	290
MSTRG.11469.1	598
MSTRG.11470.1	448
MSTRG.11470.2	448
MSTRG.11471.1	881
MSTRG.11471.2	847
MSTRG.11472.1	245
MSTRG.11473.1	582
MSTRG.11474.1	237
MSTRG.11475.1	1150
MSTRG.11475.2	769
MSTRG.11476.1	1181
MSTRG.11477.1	443
MSTRG.11478.1	316
MSTRG.11479.1	112
MSTRG.1148.1	473
MSTRG.1148.2	475
MSTRG.1148.3	475
MSTRG.1148.4	475
MSTRG.1148.5	473
MSTRG.1148.6	475
MSTRG.1148.7	475
MSTRG.1148.8	475
MSTRG.1148.9	473
MSTRG.11480.1	288
MSTRG.11481.1	577
MSTRG.11481.2	577
MSTRG.11481.3	578
MSTRG.11482.1	377
MSTRG.11483.1	821
MSTRG.11484.1	250
